success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,generalMultiple,PROLIFIC_PID,SESSION_ID,batchId,participant_number,genuine_first,choose_pretender,total_points,pretend_instructions,nonpretend_instructions,view_history,rt,responses,question_order,correct,test_part,grid,click_log,final_grid_state,num_clicks,points,cheat,grid_number,replay_log,decision,genuine_player,cheat_player,cheater,noncheater
,Battleships_replay_2players,37,925358,0.0-11.0-0.3,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,0.0,judge,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]",,,,,,1.0,"['left', 'right']",left,223.0,233.0,right,left
,instructions,38,928887,0.0-11.0-1.3,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":3525}]",3526.10000000149,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,39,992625,0.0-11.0-0.4,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,,,,0.0,judge,"[['0', '0', '0', '0', 'B'], ['A', 'A', 'A', '0', 'B'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0']]",,,,,,4.0,"['left', 'right']",left,222.0,236.0,right,left
,instructions,40,995553,0.0-11.0-1.4,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":2924.800000000745}]",2925.699999999255,,,,,,,,,,,,,,,,,
,survey-text,41,1029574,0.0-12.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,34017.699999999255,"{""debrief"":""I had a strategy but found it difficult to tell if others also had one.""}",,,,,,,,,,,,,,,,
,survey-text,42,1044375,0.0-13.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,,14799.0,"{""worker_comments"":""It was interesting and fun""}",,,,,,,,,,,,,,,,
,instructions,43,1053219,0.0-14.0,61814837a8ff57d06daa2c8c,,542460e3fdf99b691e6ac927,61819f3aeb2428194a0336ef,3016,242,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":8842.89999999851}]",8843.79999999702,,,,,,,,,,,,,,,,,
1.0,fullscreen,0,2817,0.0-0.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,,,,,,,,,,,,,,,
,instructions,1,28624,0.0-1.0-0.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":8949.099999964237},{""page_index"":1,""viewing_time"":6911.900000035763},{""page_index"":2,""viewing_time"":5792},{""page_index"":3,""viewing_time"":4152}]",25805.599999964237,,,,,,,,,,,,,,,,,
,survey-multi-choice,2,34992,0.0-1.0-1.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,6367.0,"{""Q0"":""... sink all ships with as <b>few clicks</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,
,instructions,3,42224,0.0-2.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":7230.799999952316}]",7231.0,,,,,,,,,,,,,,,,,
,Battleships,4,56526,0.0-3.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,,,"[['0', '0', '0', '0'], ['A', '0', 'B', 'B'], ['A', '0', '0', '0'], ['0', '0', '0', '0']]","{'i': [2, 0, 2, 0, 2, 3, 3, 1, 1, 1, 1], 'j': [0, 2, 3, 0, 1, 2, 1, 0, 1, 2, 3], 't': [3933.099999964237, 5109.199999988079, 6013.799999952316, 7237.199999988079, 8397.299999952316, 9389.399999976158, 10053.099999964237, 10748.899999976158, 11222.599999964237, 11781.099999964237, 12205.399999976158], 'hit': ['A', '0', '0', '0', '0', '0', '0', 'A', '0', 'B', 'B']}","[['sea', 'unknown', 'sea', 'unknown'], ['ship', 'sea', 'ship', 'ship'], ['ship', 'sea', 'unknown', 'sea'], ['unknown', 'sea', 'sea', 'unknown']]",11.0,5.0,0.0,,,,,,,
,instructions,5,77704,0.0-4.0-0.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":3327.7999999523163},{""page_index"":1,""viewing_time"":5207.800000011921},{""page_index"":2,""viewing_time"":4456.400000035763},{""page_index"":3,""viewing_time"":8183.599999964237}]",21175.899999976158,,,,,,,,,,,,,,,,,
,survey-multi-choice,6,84968,0.0-4.0-1.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,7263.199999988079,"{""Q0"":""... play the game as if the cross hints <b>were not there</b> so that I look like someone who <b>had no hints</b>""}",[0],1.0,multichoice_pretend,,,,,,,,,,,,,
,Battleships,7,104258,0.0-5.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,,,"[['0', '0', '0', '0'], ['0', '0', 'B', '0'], ['0', '0', 'B', '0'], ['A', 'A', '0', '0']]","{'i': [2, 0, 2, 1, 0, 0, 1, 2, 1, 3, 3, 0, 3, 3, 2, 1], 'j': [1, 2, 3, 0, 0, 1, 1, 0, 3, 1, 2, 3, 0, 3, 2, 2], 't': [4025.899999976158, 5298, 6186.199999988079, 8250.399999976158, 8793.899999976158, 9282.5, 10162.399999976158, 10769.899999976158, 11882.5, 12706, 13154.099999964237, 14258.099999964237, 15169.800000011921, 15955.800000011921, 16601.899999976158, 17201.899999976158], 'hit': ['0', '0', '0', '0', '0', '0', '0', '0', '0', 'A', '0', '0', 'A', '0', 'B', 'B']}","[['sea', 'sea', 'sea', 'sea'], ['sea', 'sea', 'ship', 'sea'], ['sea', 'sea', 'ship', 'sea'], ['ship', 'ship', 'sea', 'sea']]",16.0,0.0,1.0,,,,,,,
,instructions,8,111753,0.0-6.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":7493.399999976158}]",7493.899999976158,,,,,,,,,,,,,,,,,
,Battleships,9,129297,0.0-7.0-0.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,,pretend,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]","{'i': [2, 1, 0, 2, 4, 4, 1, 0, 3, 3, 1, 0, 2, 3, 3, 4, 2, 1, 0, 2, 4], 'j': [1, 2, 3, 3, 3, 1, 0, 1, 1, 0, 4, 4, 4, 4, 2, 0, 0, 1, 2, 2, 2], 't': [1356.8999999761581, 2028.8999999761581, 2669.599999964237, 3396.899999976158, 3828.899999976158, 4324.899999976158, 4892.899999976158, 5532.899999976158, 6956.899999976158, 7932.800000011921, 8524.699999988079, 8956.899999976158, 9685.5, 10013.599999964237, 10804.699999988079, 11421, 12020.899999976158, 13452.899999976158, 13885.599999964237, 14572.800000011921, 15455], 'hit': ['A', '0', '0', 'A', 'C', '0', '0', '0', '0', '0', 'B', 'B', '0', '0', '0', '0', '0', '0', '0', 'A', 'C']}","[['unknown', 'sea', 'sea', 'sea', 'ship'], ['sea', 'sea', 'sea', 'unknown', 'ship'], ['sea', 'ship', 'ship', 'ship', 'sea'], ['sea', 'sea', 'sea', 'unknown', 'sea'], ['sea', 'sea', 'ship', 'ship', 'unknown']]",21.0,4.0,1.0,3.0,,,,,,
,instructions,10,132929,0.0-7.0-1.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":3629.300000011921}]",3629.800000011921,,,,,,,,,,,,,,,,,
,Battleships,11,148673,0.0-7.0-0.1,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,,pretend,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]","{'i': [3, 1, 1, 0, 0, 2, 2, 3, 1, 4, 4, 2, 4, 4, 1, 2, 3, 1, 0, 2, 3], 'j': [2, 1, 3, 3, 0, 0, 2, 3, 4, 4, 2, 1, 0, 1, 2, 4, 0, 0, 2, 3, 4], 't': [1055, 1629.0999999642372, 2124.599999964237, 2564.399999976158, 3245.099999964237, 3860.599999964237, 4372.599999964237, 5076.599999964237, 5596.599999964237, 6349, 6940.399999976158, 7508.599999964237, 8116.799999952316, 9172.699999988079, 9821.099999964237, 10316.5, 11126.699999988079, 11972.599999964237, 12421.099999964237, 13301.099999964237, 13668.299999952316], 'hit': ['0', '0', '0', '0', '0', '0', 'B', '0', 'A', '0', '0', 'B', 'C', 'C', '0', 'A', '0', '0', '0', '0', 'A']}","[['sea', 'unknown', 'sea', 'sea', 'unknown'], ['sea', 'sea', 'sea', 'sea', 'ship'], ['sea', 'ship', 'ship', 'sea', 'ship'], ['sea', 'unknown', 'sea', 'sea', 'ship'], ['ship', 'ship', 'sea', 'unknown', 'sea']]",21.0,4.0,1.0,0.0,,,,,,
,instructions,12,150088,0.0-7.0-1.1,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":1414.4000000357628}]",1414.699999988079,,,,,,,,,,,,,,,,,
,Battleships,13,166690,0.0-7.0-0.2,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,,pretend,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['C', '0', '0', '0', 'A'], ['C', '0', 'B', '0', 'A'], ['0', '0', 'B', '0', 'A']]","{'i': [2, 0, 1, 1, 2, 3, 3, 4, 4, 3, 2, 1, 1, 0, 4, 2, 0, 0, 4, 3, 4, 3, 2], 'j': [1, 2, 0, 4, 4, 2, 0, 0, 2, 3, 3, 3, 1, 0, 1, 2, 3, 4, 3, 4, 4, 1, 0], 't': [1273.800000011921, 1769.699999988079, 2929.600000023842, 3473.800000011921, 4105.699999988079, 4682.199999988079, 5281.600000023842, 5794.5, 6401.600000023842, 6985.699999988079, 7393.899999976158, 7809.600000023842, 8233.600000023842, 8762.399999976158, 9393.600000023842, 10314, 11066, 11426.100000023842, 11969.5, 12418.899999976158, 12970.199999988079, 14089.399999976158, 14516.199999988079], 'hit': ['0', '0', '0', '0', 'A', 'B', 'C', '0', 'B', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', 'A', 'A', '0', 'C']}","[['sea', 'unknown', 'sea', 'sea', 'sea'], ['sea', 'sea', 'unknown', 'sea', 'sea'], ['ship', 'sea', 'sea', 'sea', 'ship'], ['ship', 'sea', 'ship', 'sea', 'ship'], ['sea', 'sea', 'ship', 'sea', 'ship']]",23.0,2.0,1.0,5.0,,,,,,
,instructions,14,168361,0.0-7.0-1.2,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":1668.699999988079}]",1669.0999999642372,,,,,,,,,,,,,,,,,
,Battleships,15,177858,0.0-7.0-0.3,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,,pretend,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]","{'i': [3, 1, 0, 0, 3, 2, 4, 4, 2, 3, 2], 'j': [1, 1, 1, 0, 3, 2, 3, 4, 1, 0, 0], 't': [716, 1532, 2091.300000011921, 2500.199999988079, 3219.599999964237, 3571.399999976158, 4291.399999976158, 5051.300000011921, 5715.5, 6476.899999976158, 7411.199999988079], 'hit': ['0', '0', 'B', 'B', '0', 'A', 'C', 'C', 'A', '0', 'A']}","[['ship', 'ship', 'unknown', 'unknown', 'unknown'], ['unknown', 'sea', 'unknown', 'unknown', 'unknown'], ['ship', 'ship', 'ship', 'unknown', 'unknown'], ['sea', 'sea', 'unknown', 'sea', 'unknown'], ['unknown', 'unknown', 'unknown', 'ship', 'ship']]",11.0,14.0,1.0,2.0,,,,,,
,instructions,16,178912,0.0-7.0-1.3,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":1053.800000011921}]",1054.1000000238419,,,,,,,,,,,,,,,,,
,Battleships,17,189795,0.0-7.0-0.4,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,,pretend,"[['0', '0', '0', 'B', '0'], ['0', '0', '0', 'B', '0'], ['C', 'C', '0', '0', 'A'], ['0', '0', '0', '0', 'A'], ['0', '0', '0', '0', 'A']]","{'i': [2, 0, 0, 0, 2, 3, 4, 4, 2, 2, 1, 3, 3], 'j': [1, 1, 3, 4, 4, 3, 1, 4, 2, 0, 3, 2, 4], 't': [874.1000000238419, 1928.7000000476837, 2536.2000000476837, 2922.2000000476837, 3288.100000023842, 3920.800000011921, 4329.100000023842, 5232.200000047684, 5960.200000047684, 6360.300000011921, 7384.5, 8424.200000047684, 8800.900000035763], 'hit': ['C', '0', 'B', '0', 'A', '0', '0', 'A', '0', 'C', 'B', '0', 'A']}","[['unknown', 'sea', 'unknown', 'ship', 'sea'], ['unknown', 'unknown', 'unknown', 'ship', 'unknown'], ['ship', 'ship', 'sea', 'unknown', 'ship'], ['unknown', 'unknown', 'sea', 'sea', 'ship'], ['unknown', 'sea', 'unknown', 'unknown', 'ship']]",13.0,12.0,1.0,6.0,,,,,,
,instructions,18,190912,0.0-7.0-1.4,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":1116.5999999642372}]",1117.0,,,,,,,,,,,,,,,,,
,instructions,19,202641,0.0-8.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":11727.599999964237}]",11727.799999952316,,,,,,,,,,,,,,,,,
,Battleships,20,221194,0.0-9.0-0.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,,non-pretend,"[['0', 'A', '0', '0', '0'], ['0', 'A', '0', 'B', 'B'], ['0', 'A', '0', '0', '0'], ['0', '0', 'C', '0', '0'], ['0', '0', 'C', '0', '0']]","{'i': [2, 1, 3, 0, 0, 4, 2, 1, 4, 1, 1, 3, 3, 2, 1, 3, 0, 4, 4, 2, 2, 4, 3, 0, 0], 'j': [3, 1, 1, 4, 2, 4, 2, 0, 0, 3, 2, 2, 3, 4, 4, 0, 0, 2, 1, 1, 0, 3, 4, 3, 1], 't': [845.0999999642372, 1358.5999999642372, 1997.2999999523163, 2452.5, 2948.699999988079, 4454.299999952316, 4892.599999964237, 5653.699999988079, 6597, 7372.299999952316, 8125.299999952316, 8750, 9149.399999976158, 9533.199999988079, 9924.599999964237, 10949.599999964237, 11957.099999964237, 12684.599999964237, 13078.799999952316, 13852.299999952316, 14237, 14868.599999964237, 15396.599999964237, 16045.399999976158, 16452.799999952316], 'hit': ['0', 'A', '0', '0', '0', '0', '0', '0', '0', 'B', '0', 'C', '0', '0', 'B', '0', '0', 'C', '0', 'A', '0', '0', '0', '0', 'A']}","[['sea', 'ship', 'sea', 'sea', 'sea'], ['sea', 'ship', 'sea', 'ship', 'ship'], ['sea', 'ship', 'sea', 'sea', 'sea'], ['sea', 'sea', 'ship', 'sea', 'sea'], ['sea', 'sea', 'ship', 'sea', 'sea']]",25.0,0.0,0.0,8.0,,,,,,
,instructions,21,224616,0.0-9.0-1.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":3420.699999988079}]",3421.099999964237,,,,,,,,,,,,,,,,,
,Battleships,22,240622,0.0-9.0-0.1,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,,non-pretend,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]","{'i': [2, 1, 0, 2, 3, 4, 4, 2, 1, 1, 0, 0, 3, 3, 3, 4, 4, 2, 1, 3, 2, 1], 'j': [1, 3, 1, 3, 4, 2, 1, 2, 2, 0, 0, 4, 3, 1, 0, 0, 4, 4, 1, 2, 0, 4], 't': [783.8000000119209, 1390.3999999761581, 1901.5, 3189.600000023842, 3574.100000023842, 4021.600000023842, 4582, 4998.399999976158, 5622.5, 6045.899999976158, 6397.600000023842, 7069.699999988079, 7759.300000011921, 8302.399999976158, 8838.199999988079, 9317.399999976158, 9790.300000011921, 10758.699999988079, 11774.100000023842, 12222.199999988079, 13133.600000023842, 13919.800000011921], 'hit': ['B', '0', '0', '0', 'A', '0', 'C', 'B', '0', '0', '0', '0', '0', '0', '0', 'C', '0', 'A', '0', '0', '0', 'A']}","[['sea', 'sea', 'unknown', 'unknown', 'sea'], ['sea', 'sea', 'sea', 'sea', 'ship'], ['sea', 'ship', 'ship', 'sea', 'ship'], ['sea', 'sea', 'sea', 'sea', 'ship'], ['ship', 'ship', 'sea', 'unknown', 'sea']]",22.0,3.0,0.0,0.0,,,,,,
,instructions,23,242504,0.0-9.0-1.1,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":1881.4000000357628}]",1881.800000011921,,,,,,,,,,,,,,,,,
,Battleships,24,258552,0.0-9.0-0.2,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,,non-pretend,"[['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', 'B', 'B']]","{'i': [2, 1, 1, 0, 0, 0, 2, 1, 3, 3, 2, 2, 4, 3, 4, 4, 1, 3, 4, 4], 'j': [2, 3, 2, 3, 4, 2, 3, 4, 1, 0, 1, 0, 0, 2, 1, 2, 1, 3, 3, 4], 't': [997.0999999642372, 1589.199999988079, 2500.699999988079, 2869.7999999523163, 3717.599999964237, 4108.899999976158, 4965.099999964237, 5437.5, 6228.899999976158, 7181, 7581, 8037.5, 8501, 10117.599999964237, 10789, 11292.799999952316, 12429.399999976158, 13012.899999976158, 13525, 13957], 'hit': ['0', 'C', '0', 'C', '0', '0', '0', '0', 'A', 'A', '0', '0', '0', 'A', '0', '0', '0', '0', 'B', 'B']}","[['unknown', 'unknown', 'sea', 'ship', 'sea'], ['unknown', 'sea', 'sea', 'ship', 'sea'], ['sea', 'sea', 'sea', 'sea', 'unknown'], ['ship', 'ship', 'ship', 'sea', 'unknown'], ['sea', 'sea', 'sea', 'ship', 'ship']]",20.0,5.0,0.0,7.0,,,,,,
,instructions,25,259776,0.0-9.0-1.2,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":1222.9000000357628}]",1223.300000011921,,,,,,,,,,,,,,,,,
,Battleships,26,276716,0.0-9.0-0.3,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,,non-pretend,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]","{'i': [2, 1, 1, 2, 3, 3, 1, 2, 1, 3, 4, 3, 2, 4, 4, 3, 2, 4, 1, 0, 0, 0, 0], 'j': [1, 3, 1, 0, 1, 0, 0, 2, 2, 2, 1, 3, 3, 3, 2, 4, 4, 4, 4, 4, 2, 1, 0], 't': [1339.3999999761581, 1818.800000011921, 2451.699999988079, 3339.5, 4036.899999976158, 4594.800000011921, 5362.800000011921, 6301.199999988079, 6867, 7651.800000011921, 8386.699999988079, 9002.800000011921, 10106.800000011921, 10618.800000011921, 11043.099999964237, 11629.199999988079, 12044.899999976158, 12538.800000011921, 12995.5, 13546.899999976158, 13978.699999988079, 14491.800000011921, 14858.599999964237], 'hit': ['B', '0', '0', 'B', '0', '0', '0', '0', '0', '0', '0', 'A', 'A', 'A', '0', '0', '0', '0', '0', '0', '0', 'C', 'C']}","[['ship', 'ship', 'sea', 'unknown', 'sea'], ['sea', 'sea', 'sea', 'sea', 'sea'], ['ship', 'ship', 'sea', 'ship', 'sea'], ['sea', 'sea', 'sea', 'ship', 'sea'], ['unknown', 'sea', 'sea', 'ship', 'sea']]",23.0,2.0,0.0,1.0,,,,,,
,instructions,27,277777,0.0-9.0-1.3,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":1060.0999999642372}]",1060.2999999523163,,,,,,,,,,,,,,,,,
,Battleships,28,291865,0.0-9.0-0.4,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,,non-pretend,"[['0', '0', '0', '0', 'B'], ['A', 'A', 'A', '0', 'B'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0']]","{'i': [3, 1, 1, 0, 0, 0, 1, 2, 2, 2, 1, 3, 4, 4, 3, 0, 0, 1, 2, 2, 3], 'j': [2, 3, 1, 2, 1, 0, 0, 0, 1, 2, 2, 0, 0, 1, 1, 3, 4, 4, 3, 4, 3], 't': [764.8000000119209, 1430.300000011921, 2252.900000035763, 2668.900000035763, 3317.600000023842, 3684.900000035763, 4444.699999988079, 5052.900000035763, 5492.900000035763, 5909.400000035763, 6277.5, 7060.900000035763, 7836.900000035763, 8189.800000011921, 8525.199999988079, 9413.699999988079, 9877.699999988079, 10271, 10844.900000035763, 11340.900000035763, 12004.800000011921], 'hit': ['0', '0', 'A', '0', '0', '0', 'A', '0', '0', '0', 'A', '0', '0', '0', '0', '0', 'B', 'B', 'C', '0', 'C']}","[['sea', 'sea', 'sea', 'sea', 'ship'], ['ship', 'ship', 'ship', 'sea', 'ship'], ['sea', 'sea', 'sea', 'ship', 'sea'], ['sea', 'sea', 'sea', 'ship', 'unknown'], ['sea', 'sea', 'unknown', 'unknown', 'unknown']]",21.0,4.0,0.0,4.0,,,,,,
,instructions,29,293160,0.0-9.0-1.4,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":1293.1000000238419}]",1293.5,,,,,,,,,,,,,,,,,
,instructions,30,298440,0.0-10.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":4111.300000011921},{""page_index"":1,""viewing_time"":1168.2999999523163}]",5279.899999976158,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,31,494954,0.0-11.0-0.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,1.0,judge,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]",,,,,,2.0,"['left', 'right', 'left', 'left']",right,222.0,221.0,right,left
,instructions,32,500424,0.0-11.0-1.0,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":5468}]",5468.399999976158,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,33,874610,0.0-11.0-0.1,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,0.0,judge,"[['0', '0', '0', '0', 'B'], ['A', 'A', 'A', '0', 'B'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0']]",,,,,,4.0,"['left', 'right', 'left', 'left', 'left', 'right', 'left', 'left', 'right', 'right', 'left']",right,213.0,233.0,left,right
,instructions,34,879375,0.0-11.0-1.1,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":4762.600000023842}]",4762.800000011921,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,35,1565215,0.0-11.0-0.2,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,1.0,judge,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]",,,,,,1.0,"['left', 'right', 'left', 'right', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']",left,237.0,235.0,left,right
,instructions,36,1568199,0.0-11.0-1.2,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,"[{""page_index"":0,""viewing_time"":2982.099999964237}]",2982.2999999523163,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,37,2057985,0.0-11.0-0.3,61814837a8ff57d06daa2c8c,,552bf9b4fdf99b59afb6c38c,61819f27a22f89222771c6eb,3016,241,False,True,44,1,1,,,,,1.0,judge,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]",,,,,,0.0,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'right', 'left', 'left', 'left', 'right']",left,216.0,239.0,left,right
